questionCode,questionDescription,questionDetail,answer1Code,answer1Detail,answer2Code,answer2Detail,answer3Code,answer3Detail,answer4Code,answer4Detail,correctAnswerCode,countDown
61acc08c-a9bb-4732-8ea1-7d23b0e11398,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2398,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492398,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032398,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032398,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032396,1129
61acc08c-a9bb-4732-8ea1-7d23b0e11399,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2399,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492399,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032399,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032399,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032397,1130
61acc08c-a9bb-4732-8ea1-7d23b0e11400,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2400,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492400,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032400,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032400,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032398,1131
61acc08c-a9bb-4732-8ea1-7d23b0e11401,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2401,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492401,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032401,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032401,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032399,1132
61acc08c-a9bb-4732-8ea1-7d23b0e11402,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2402,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492402,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032402,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032402,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032400,1133
61acc08c-a9bb-4732-8ea1-7d23b0e11403,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2403,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492403,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032403,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032403,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032401,1134
61acc08c-a9bb-4732-8ea1-7d23b0e11404,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2404,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492404,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032404,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032404,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032402,1135
61acc08c-a9bb-4732-8ea1-7d23b0e11405,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2405,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492405,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032405,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032405,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032403,1136
61acc08c-a9bb-4732-8ea1-7d23b0e11406,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2406,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492406,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032406,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032406,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032404,1137
61acc08c-a9bb-4732-8ea1-7d23b0e11407,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2407,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492407,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032407,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032407,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032405,1138
61acc08c-a9bb-4732-8ea1-7d23b0e11408,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2408,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492408,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032408,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032408,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032406,1139
61acc08c-a9bb-4732-8ea1-7d23b0e11409,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2409,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492409,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032409,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032409,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032407,1140
61acc08c-a9bb-4732-8ea1-7d23b0e11410,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2410,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492410,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032410,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032410,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032408,1141
61acc08c-a9bb-4732-8ea1-7d23b0e11411,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2411,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492411,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032411,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032411,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032409,1142
61acc08c-a9bb-4732-8ea1-7d23b0e11412,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2412,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492412,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032412,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032412,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032410,1143
61acc08c-a9bb-4732-8ea1-7d23b0e11413,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2413,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492413,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032413,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032413,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032411,1144
61acc08c-a9bb-4732-8ea1-7d23b0e11414,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2414,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492414,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032414,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032414,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032412,1145
61acc08c-a9bb-4732-8ea1-7d23b0e11415,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2415,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492415,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032415,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032415,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032413,1146
61acc08c-a9bb-4732-8ea1-7d23b0e11416,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2416,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492416,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032416,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032416,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032414,1147
61acc08c-a9bb-4732-8ea1-7d23b0e11417,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2417,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492417,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032417,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032417,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032415,1148
61acc08c-a9bb-4732-8ea1-7d23b0e11418,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2418,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492418,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032418,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032418,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032416,1149
61acc08c-a9bb-4732-8ea1-7d23b0e11419,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2419,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492419,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032419,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032419,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032417,1150
61acc08c-a9bb-4732-8ea1-7d23b0e11420,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2420,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492420,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032420,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032420,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032418,1151
61acc08c-a9bb-4732-8ea1-7d23b0e11421,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2421,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492421,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032421,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032421,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032419,1152
61acc08c-a9bb-4732-8ea1-7d23b0e11422,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2422,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492422,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032422,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032422,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032420,1153
61acc08c-a9bb-4732-8ea1-7d23b0e11423,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2423,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492423,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032423,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032423,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032421,1154
61acc08c-a9bb-4732-8ea1-7d23b0e11424,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2424,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492424,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032424,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032424,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032422,1155
61acc08c-a9bb-4732-8ea1-7d23b0e11425,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2425,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492425,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032425,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032425,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032423,1156
61acc08c-a9bb-4732-8ea1-7d23b0e11426,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2426,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492426,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032426,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032426,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032424,1157
61acc08c-a9bb-4732-8ea1-7d23b0e11427,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2427,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492427,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032427,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032427,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032425,1158
61acc08c-a9bb-4732-8ea1-7d23b0e11428,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2428,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492428,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032428,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032428,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032426,1159
61acc08c-a9bb-4732-8ea1-7d23b0e11429,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2429,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492429,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032429,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032429,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032427,1160
61acc08c-a9bb-4732-8ea1-7d23b0e11430,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2430,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492430,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032430,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032430,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032428,1161
61acc08c-a9bb-4732-8ea1-7d23b0e11431,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2431,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492431,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032431,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032431,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032429,1162
61acc08c-a9bb-4732-8ea1-7d23b0e11432,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2432,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492432,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032432,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032432,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032430,1163
61acc08c-a9bb-4732-8ea1-7d23b0e11433,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2433,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492433,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032433,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032433,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032431,1164
61acc08c-a9bb-4732-8ea1-7d23b0e11434,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2434,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492434,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032434,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032434,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032432,1165
61acc08c-a9bb-4732-8ea1-7d23b0e11435,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2435,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492435,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032435,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032435,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032433,1166
61acc08c-a9bb-4732-8ea1-7d23b0e11436,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2436,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492436,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032436,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032436,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032434,1167
61acc08c-a9bb-4732-8ea1-7d23b0e11437,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2437,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492437,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032437,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032437,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032435,1168
61acc08c-a9bb-4732-8ea1-7d23b0e11438,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2438,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492438,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032438,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032438,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032436,1169
61acc08c-a9bb-4732-8ea1-7d23b0e11439,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2439,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492439,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032439,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032439,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032437,1170
61acc08c-a9bb-4732-8ea1-7d23b0e11440,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2440,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492440,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032440,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032440,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032438,1171
61acc08c-a9bb-4732-8ea1-7d23b0e11441,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2441,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492441,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032441,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032441,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032439,1172
61acc08c-a9bb-4732-8ea1-7d23b0e11442,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2442,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492442,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032442,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032442,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032440,1173
61acc08c-a9bb-4732-8ea1-7d23b0e11443,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2443,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492443,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032443,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032443,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032441,1174
61acc08c-a9bb-4732-8ea1-7d23b0e11444,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2444,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492444,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032444,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032444,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032442,1175
61acc08c-a9bb-4732-8ea1-7d23b0e11445,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2445,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492445,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032445,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032445,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032443,1176
61acc08c-a9bb-4732-8ea1-7d23b0e11446,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2446,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492446,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032446,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032446,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032444,1177
61acc08c-a9bb-4732-8ea1-7d23b0e11447,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2447,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492447,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032447,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032447,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032445,1178
61acc08c-a9bb-4732-8ea1-7d23b0e11448,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2448,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492448,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032448,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032448,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032446,1179
61acc08c-a9bb-4732-8ea1-7d23b0e11449,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2449,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492449,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032449,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032449,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032447,1180
61acc08c-a9bb-4732-8ea1-7d23b0e11450,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2450,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492450,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032450,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032450,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032448,1181
61acc08c-a9bb-4732-8ea1-7d23b0e11451,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2451,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492451,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032451,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032451,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032449,1182
61acc08c-a9bb-4732-8ea1-7d23b0e11452,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2452,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492452,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032452,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032452,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032450,1183
61acc08c-a9bb-4732-8ea1-7d23b0e11453,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2453,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492453,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032453,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032453,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032451,1184
61acc08c-a9bb-4732-8ea1-7d23b0e11454,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2454,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492454,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032454,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032454,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032452,1185
61acc08c-a9bb-4732-8ea1-7d23b0e11455,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2455,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492455,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032455,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032455,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032453,1186
61acc08c-a9bb-4732-8ea1-7d23b0e11456,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2456,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492456,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032456,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032456,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032454,1187
61acc08c-a9bb-4732-8ea1-7d23b0e11457,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2457,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492457,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032457,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032457,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032455,1188
61acc08c-a9bb-4732-8ea1-7d23b0e11458,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2458,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492458,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032458,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032458,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032456,1189
61acc08c-a9bb-4732-8ea1-7d23b0e11459,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2459,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492459,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032459,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032459,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032457,1190
61acc08c-a9bb-4732-8ea1-7d23b0e11460,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2460,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492460,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032460,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032460,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032458,1191
61acc08c-a9bb-4732-8ea1-7d23b0e11461,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2461,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492461,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032461,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032461,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032459,1192
